instance_id	question_start	level-2	level-3	question	answer	sent_q
Animal_Farm_EN_batch_01_item_12	Instead of what	Expansion.Substitution	ARG1-AS-SUBST	Instead of what _ work night and day, body and soul, for the overthrow of the human race	That is my message to you, comrades: Rebellion!	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_03_item_05	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ Albus Dumbledore	His blue eyes were light, bright, and sparkling behind half-moon spectacles and his nose was very long and crooked, as though it had been broken at least twice.	sent2
Animal_Farm_EN_batch_01_item_12	What describes the same as	Expansion.Equivalence	Expansion.Equivalence	What describes the same as _ work night and day, body and soul, for the overthrow of the human race!	That is my message to you, comrades: Rebellion!	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_03_item_05	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ Albus Dumbledore	His blue eyes were light, bright, and sparkling behind half-moon spectacles and his nose was very long and crooked, as though it had been broken at least twice.	sent2
Harry_Potter_and_the_Philospher_Stone_EN_batch_03_item_05	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ Albus Dumbledore	His blue eyes were light, bright, and sparkling behind half-moon spectacles and his nose was very long and crooked, as though it had been broken at least twice.	sent2
Animal_Farm_EN_batch_01_item_12	What is the reason	Contingency.Cause	RESULT	What is the reason _ That is my message to you, comrades: Rebellion!	Why, work night and day, body and soul, for the overthrow of the human race!	sent2
Animal_Farm_EN_batch_01_item_12	What is the reason	Contingency.Cause	RESULT	What is the reason _ for Rebellion!	Why, work night and day, body and soul, for the overthrow of the human race!	sent2
Animal_Farm_EN_batch_01_item_12	For what purpose	Contingency.Purpose	ARG2-AS-GOAL	For what purpose _ Why, work night and day, body and soul, for the overthrow of the human race!	That is my message to you, comrades: Rebellion!	sent1
Animal_Farm_EN_batch_01_item_12	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ Rebellion, my message to you	Why, work night and day, body and soul, for the overthrow of the human race!	sent2
Animal_Farm_EN_batch_01_item_13	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ That is my message to you, comrades: Rebellion!	I do not know when that Rebellion will come, it might be in a week or in a hundred years, but I know, as surely as I see this straw beneath my feet, that sooner or later justice will be done.	sent1
Animal_Farm_EN_batch_01_item_13	What is the result of	Contingency.Cause	RESULT	What is the result of _ Rebellion?	I do not know when that Rebellion will come, it might be in a week or in a hundred years, but I know, as surely as I see this straw beneath my feet, that sooner or later justice will be done.	sent1
Animal_Farm_EN_batch_01_item_13	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ my message to you, comrades: Rebellion!	I do not know when that Rebellion will come, it might be in a week or in a hundred years, but I know, as surely as I see this straw beneath my feet, that sooner or later justice will be done.	sent1
Animal_Farm_EN_batch_01_item_13	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ my message to you, comrades: Rebellion!	I do not know when that Rebellion will come, it might be in a week or in a hundred years, but I know, as surely as I see this straw beneath my feet, that sooner or later justice will be done.	sent1
Animal_Farm_EN_batch_01_item_13	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Rebellion!	I do not know when that Rebellion will come, it might be in a week or in a hundred years, but I know, as surely as I see this straw beneath my feet, that sooner or later justice will be done.	sent1
Animal_Farm_EN_batch_01_item_13	What is the result of	Contingency.Cause	RESULT	What is the result of _ my message to you, comrades: Rebellion	I do not know when that Rebellion will come, it might be in a week or in a hundred years, but I know, as surely as I see this straw beneath my feet, that sooner or later justice will be done.	sent1
Animal_Farm_EN_batch_01_item_13	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that That is my message to you, comrades: Rebellion!	I do not know when that Rebellion will come, it might be in a week or in a hundred years, but I know, as surely as I see this straw beneath my feet, that sooner or later justice will be done.	sent1
Animal_Farm_EN_batch_01_item_13	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Rebellion!	I do not know when that Rebellion will come, it might be in a week or in a hundred years, but I know, as surely as I see this straw beneath my feet, that sooner or later justice will be done.	sent1
Animal_Farm_EN_batch_01_item_13	While what	Temporal.Synchronous	Temporal.Synchronous	While what _ That is my message to you, comrades: Rebellion!	I do not know when that Rebellion will come, it might be in a week or in a hundred years, but I know, as surely as I see this straw beneath my feet, that sooner or later justice will be done.	sent1
Animal_Farm_EN_batch_01_item_13	After what	Temporal.Asynchronous	PRECEDENCE	After what will justice be done	That is my message to you, comrades: Rebellion!	sent2
Animal_Farm_EN_batch_01_item_14	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ "I have little more to say.	I merely repeat, remember always your duty of enmity towards Man and all his ways.	sent1
Animal_Farm_EN_batch_01_item_14	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what _ having little more to say	I merely repeat, remember always your duty of enmity towards Man and all his ways.	sent1
Animal_Farm_EN_batch_01_item_14	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what the fact that Major continued: "I have little more to say.	I merely repeat, remember always your duty of enmity towards Man and all his ways.	sent1
Animal_Farm_EN_batch_01_item_14	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what did Major continue: "I have little more to say."	I merely repeat, remember always your duty of enmity towards Man and all his ways.	sent1
Animal_Farm_EN_batch_01_item_14	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Major continued: "I have little more to say.	I merely repeat, remember always your duty of enmity towards Man and all his ways.	sent1
Animal_Farm_EN_batch_01_item_14	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what _ I merely repeat, remember always your duty of enmity towards Man and all his ways	Major continued: I have little more to say.	sent2
Animal_Farm_EN_batch_01_item_14	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that Major continued: "I have little more to say"	I merely repeat, remember always your duty of enmity towards Man and all his ways.	sent1
Animal_Farm_EN_batch_01_item_14	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ I have little more to say.	I merely repeat, remember always your duty of enmity towards Man and all his ways.	sent1
Animal_Farm_EN_batch_01_item_14	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Major continued: "I have little more to say.	I merely repeat, remember always your duty of enmity towards Man and all his ways.	sent1
Animal_Farm_EN_batch_01_item_14	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ I have little more to say	I merely repeat, remember always your duty of enmity towards Man and all his ways.	sent1
Animal_Farm_EN_batch_01_item_15	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ I merely repeat, remember always your duty of enmity towards Man and all his ways.	Whatever goes upon two legs is an enemy.	sent1
Animal_Farm_EN_batch_01_item_15	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ your duty of enmity towards Man and all his ways?	Whatever goes upon two legs is an enemy.	sent1
Animal_Farm_EN_batch_01_item_15	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ remembering always your duty of enmity towards Man and all his ways.	Whatever goes upon two legs is an enemy.	sent1
Animal_Farm_EN_batch_01_item_15	What describes the same as	Expansion.Equivalence	Expansion.Equivalence	What describes the same as _ "remember always your duty of enmity towards Man"	Whatever goes upon two legs is an enemy.	sent1
﻿Animal_Farm_EN_batch_01_item_01	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ At one end of the big barn, on a sort of raised platform, Major was already ensconced on his bed of straw, under a lantern which hung from a beam.	Old Major (so he was always called, though the name under which he had been exhibited was Willingdon Beauty) was so highly regarded on the farm that everyone was quite ready to lose an hour's sleep in order to hear what he had to say.	sent2
Animal_Farm_EN_batch_01_item_15	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ remembering always your duty of enmity towards Man and all his ways	Whatever goes upon two legs is an enemy.	sent1
Animal_Farm_EN_batch_01_item_15	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ remembering always your duty of enmity towards Man and all his ways	Whatever goes upon two legs is an enemy.	sent1
Animal_Farm_EN_batch_01_item_15	What is the reason	Contingency.Cause	REASON	What is the reason _ to remember always your duty of enmity towards Man and all his ways.	Whatever goes upon two legs is an enemy.	sent1
